Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,LineAmount,Year
555368,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-06-02 14:30:00,5.95,13437.0,United Kingdom,11.9,2011
573151,22843,BISCUIT TIN VINTAGE GREEN,1,2011-10-27 20:09:00,6.75,17602.0,United Kingdom,6.75,2011
533798,22765,NEWSPAPER STAND,1,2010-11-18 19:08:00,14.95,13004.0,United Kingdom,14.95,2010
523448,20983,12 PENCILS TALL TUBE RED SPOTTY,12,2010-09-22 11:19:00,0.85,12578.0,Italy,10.2,2010
576592,21402,RED  EGG  SPOON,2,2011-11-15 14:47:00,0.12,13614.0,United Kingdom,0.24,2011
577473,23546,WRAP PAISLEY PARK ,25,2011-11-20 11:28:00,0.42,15919.0,United Kingdom,10.5,2011
501907,20960,WATERMELON BATH SPONGE,2,2010-03-21 16:13:00,1.25,13451.0,United Kingdom,2.5,2010
572333,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-10-24 10:23:00,2.1,13704.0,United Kingdom,12.600000000000001,2011
531478,22153,ANGEL DECORATION STARS ON DRESS,6,2010-11-08 14:20:00,0.42,17084.0,United Kingdom,2.52,2010
492117,85099B,JUMBO BAG RED WHITE SPOTTY ,20,2009-12-15 14:10:00,1.95,15808.0,United Kingdom,39.0,2009
545215,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-02-28 16:47:00,10.79,,United Kingdom,10.79,2011
525107,21481,FAWN BLUE HOT WATER BOTTLE,36,2010-10-04 10:52:00,2.55,15903.0,United Kingdom,91.8,2010
570598,23539,WALL ART LOVES' SECRET ,4,2011-10-11 11:55:00,5.95,14175.0,United Kingdom,23.8,2011
502840,21122,SET/10 PINK SPOTTY PARTY CANDLES,3,2010-03-28 13:18:00,1.25,15068.0,United Kingdom,3.75,2010
578936,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2011-11-27 13:00:00,0.39,16923.0,United Kingdom,0.39,2011
506956,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-05-05 11:51:00,0.42,16415.0,United Kingdom,0.42,2010
498734,21327,SKULLS WRITING SET ,6,2010-02-22 15:52:00,1.65,17610.0,United Kingdom,9.899999999999999,2010
496173,21166,COOK WITH WINE METAL SIGN ,8,2010-01-29 11:59:00,1.95,14796.0,United Kingdom,15.6,2010
509759,20685,DOOR MAT RED SPOT,2,2010-05-25 15:21:00,7.49,14930.0,Channel Islands,14.98,2010
564755,22821,GIFT BAG PSYCHEDELIC APPLES,1,2011-08-30 10:31:00,0.83,,United Kingdom,0.83,2011
539581,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2010-12-20 12:51:00,3.95,16143.0,United Kingdom,15.8,2010
547548,21156,RETROSPOT CHILDRENS APRON,1,2011-03-23 15:37:00,1.95,15644.0,United Kingdom,1.95,2011
498047,82597,BOMBS AWAY METAL SIGN,12,2010-02-16 10:45:00,2.1,13381.0,United Kingdom,25.200000000000003,2010
526265,84580,MOUSE TOY WITH PINK T-SHIRT,12,2010-10-11 10:34:00,3.75,12782.0,Portugal,45.0,2010
526564,22580,ADVENT CALENDAR GINGHAM SACK,6,2010-10-12 11:39:00,5.95,16161.0,United Kingdom,35.7,2010
554134,21240,BLUE POLKADOT CUP,8,2011-05-23 09:48:00,0.85,12583.0,France,6.8,2011
500320,20828,GLITTER BUTTERFLY CLIPS,14,2010-03-07 12:03:00,2.55,16271.0,United Kingdom,35.699999999999996,2010
571779,22141,CHRISTMAS CRAFT TREE TOP ANGEL,4,2011-10-19 11:27:00,2.1,12748.0,United Kingdom,8.4,2011
491041,21784,SHOE SHINE BOX ,1,2009-12-09 09:42:00,21.7,,United Kingdom,21.7,2009
525732,22423,REGENCY CAKESTAND 3 TIER,2,2010-10-06 15:58:00,12.75,14156.0,EIRE,25.5,2010
505551,22477,WATERING CAN GARDEN MARKER,10,2010-04-23 09:00:00,1.25,16497.0,United Kingdom,12.5,2010
574182,22544,MINI JIGSAW SPACEBOY,24,2011-11-03 11:51:00,0.42,16841.0,United Kingdom,10.08,2011
491750,21035,SET/2 RED SPOTTY TEA TOWELS ,2,2009-12-14 11:48:00,2.95,14527.0,United Kingdom,5.9,2009
572758,23102,SILVER HEARTS TABLE DECORATION,3,2011-10-25 18:39:00,2.46,,United Kingdom,7.38,2011
547382,21899,"KEY FOB , GARAGE DESIGN",2,2011-03-22 15:31:00,0.65,15457.0,United Kingdom,1.3,2011
530850,22262,FELT EGG COSY CHICKEN,2,2010-11-04 14:49:00,1.66,,United Kingdom,3.32,2010
577158,23534,WALL ART STOP FOR TEA ,3,2011-11-18 09:58:00,5.95,16293.0,United Kingdom,17.85,2011
576665,71270,PHOTO CLIP LINE,2,2011-11-16 11:46:00,1.25,17841.0,United Kingdom,2.5,2011
504935,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2010-04-19 11:19:00,11.02,,United Kingdom,11.02,2010
505332,21931,JUMBO STORAGE BAG SUKI,1,2010-04-21 12:43:00,1.95,15719.0,United Kingdom,1.95,2010
564139,22475,SKULL DESIGN TV DINNER TRAY,4,2011-08-23 11:41:00,4.95,16904.0,United Kingdom,19.8,2011
494987,21165,BEWARE OF THE CAT METAL SIGN ,12,2010-01-20 11:31:00,1.69,18223.0,United Kingdom,20.28,2010
563718,20712,JUMBO BAG WOODLAND ANIMALS,20,2011-08-18 16:18:00,2.08,15144.0,United Kingdom,41.6,2011
502281,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,9,2010-03-23 16:50:00,0.42,15869.0,United Kingdom,3.78,2010
549245,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-04-07 11:59:00,2.95,15005.0,United Kingdom,2.95,2011
502980,21557,SET OF 6 FUNKY BEAKERS,1,2010-03-29 14:55:00,5.74,,United Kingdom,5.74,2010
565475,21787,RAIN PONCHO RETROSPOT,144,2011-09-05 10:47:00,0.65,14156.0,EIRE,93.60000000000001,2011
526169,22113,GREY HEART HOT WATER BOTTLE,4,2010-10-10 10:47:00,3.75,16131.0,United Kingdom,15.0,2010
534816,22423,REGENCY CAKESTAND 3 TIER,16,2010-11-24 12:49:00,10.95,16839.0,United Kingdom,175.2,2010
498035,21868,POTTING SHED TEA MUG,24,2010-02-16 10:10:00,1.25,18172.0,United Kingdom,30.0,2010
563726,21495,SKULLS AND CROSSBONES WRAP,25,2011-08-18 17:02:00,0.42,16582.0,United Kingdom,10.5,2011
524855,84992,72 SWEETHEART FAIRY CAKE CASES,6,2010-09-30 19:25:00,0.55,14702.0,United Kingdom,3.3000000000000003,2010
505185,21358,TOAST ITS - HAPPY BIRTHDAY,3,2010-04-20 14:33:00,1.25,14648.0,United Kingdom,3.75,2010
516338,22492,MINI PAINT SET VINTAGE ,36,2010-07-20 09:04:00,0.65,13418.0,United Kingdom,23.400000000000002,2010
559816,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-07-12 16:11:00,16.63,,United Kingdom,16.63,2011
581003,22474,SPACEBOY TV DINNER TRAY,8,2011-12-07 08:38:00,1.95,14911.0,EIRE,15.6,2011
521044,22593,CHRISTMAS GINGHAM STAR,12,2010-09-02 10:04:00,0.85,13916.0,United Kingdom,10.2,2010
530902,82599,FANNY'S REST STOPMETAL SIGN,2,2010-11-04 15:13:00,2.1,14099.0,United Kingdom,4.2,2010
509408,22341,LOVE GARLAND PAINTED ZINC ,24,2010-05-23 11:46:00,1.65,16290.0,United Kingdom,39.599999999999994,2010
565919,23227,FILIGREE HEART BUTTERFLY WHITE ,2,2011-09-07 16:48:00,2.46,,United Kingdom,4.92,2011
542895,22860,EASTER TIN CHICKS PINK DAISY,1,2011-02-01 13:47:00,1.65,14549.0,United Kingdom,1.65,2011
543660,22261,FELT EGG COSY WHITE RABBIT ,2,2011-02-11 10:40:00,1.63,,United Kingdom,3.26,2011
546136,21534,DAIRY MAID LARGE MILK JUG,1,2011-03-09 16:32:00,9.96,,United Kingdom,9.96,2011
536752,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-02 14:06:00,1.06,17850.0,United Kingdom,6.36,2010
497934,79323W, WHITE CHERRY LIGHTS,2,2010-02-15 10:43:00,6.75,16905.0,United Kingdom,13.5,2010
521700,16161U,WRAP SUKI AND FRIENDS,25,2010-09-08 10:54:00,0.42,14740.0,United Kingdom,10.5,2010
548312,22854,CREAM SWEETHEART EGG HOLDER,3,2011-03-30 12:12:00,4.95,16059.0,United Kingdom,14.850000000000001,2011
560914,22156,HEART DECORATION WITH PEARLS ,36,2011-07-21 18:08:00,0.85,17175.0,United Kingdom,30.599999999999998,2011
553890,22917,HERB MARKER ROSEMARY,2,2011-05-19 16:32:00,1.63,,United Kingdom,3.26,2011
533423,20749,ASSORTED COLOUR MINI CASES,2,2010-11-17 11:19:00,7.95,16386.0,United Kingdom,15.9,2010
559362,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2011-07-08 08:43:00,1.25,12635.0,Germany,15.0,2011
579471,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2011-11-29 15:08:00,4.96,,United Kingdom,9.92,2011
574287,85034A,3 GARDENIA MORRIS BOXED CANDLES,2,2011-11-03 15:09:00,1.25,14723.0,United Kingdom,2.5,2011
560977,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-07-22 12:09:00,0.83,16839.0,United Kingdom,6.64,2011
578488,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-11-24 12:53:00,1.45,12784.0,Portugal,1.45,2011
534210,21219,SET/4 BADGES BALLOON GIRL,1,2010-11-21 15:56:00,1.25,18069.0,United Kingdom,1.25,2010
526564,22804,CANDLEHOLDER PINK HANGING HEART,2,2010-10-12 11:39:00,2.95,16161.0,United Kingdom,5.9,2010
577358,22701,PINK DOG BOWL,2,2011-11-18 15:59:00,2.46,,United Kingdom,4.92,2011
565292,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-09-02 11:54:00,0.55,16102.0,United Kingdom,13.200000000000001,2011
562955,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,2011-08-11 10:14:00,4.13,,United Kingdom,28.91,2011
544692,22561,WOODEN SCHOOL COLOURING SET,12,2011-02-23 09:14:00,1.65,17499.0,United Kingdom,19.799999999999997,2011
498610,22109,FULL ENGLISH BREAKFAST PLATE,4,2010-02-22 09:17:00,3.75,13393.0,United Kingdom,15.0,2010
545991,85187,S/12 MINI RABBIT EASTER,5,2011-03-08 13:12:00,1.65,15311.0,United Kingdom,8.25,2011
579529,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,2011-11-30 08:50:00,0.85,12488.0,France,10.2,2011
566949,21934,SKULL SHOULDER BAG,1,2011-09-15 16:32:00,1.63,,United Kingdom,1.63,2011
532083,22090,PAPER BUNTING RETROSPOT,12,2010-11-10 15:16:00,2.95,13735.0,United Kingdom,35.400000000000006,2010
506716,37492C,GREEN BLUE FLOWER PIGGY BANK,1,2010-05-02 16:02:00,4.65,17555.0,United Kingdom,4.65,2010
542664,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-01-31 12:14:00,5.79,,United Kingdom,11.58,2011
509159,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-05-20 13:39:00,1.95,15005.0,United Kingdom,1.95,2010
533355,22078,RIBBON REEL LACE DESIGN ,120,2010-11-17 10:03:00,1.85,14646.0,Netherlands,222.0,2010
524268,85150,LADIES & GENTLEMEN METAL SIGN,12,2010-09-28 11:47:00,2.55,17975.0,United Kingdom,30.599999999999998,2010
506254,21982,PACK OF 12 SUKI TISSUES ,48,2010-04-28 13:59:00,0.29,12714.0,France,13.919999999999998,2010
541592,85131B,BEADED CRYSTAL HEART GREEN ON STICK,3,2011-01-19 15:08:00,0.83,,United Kingdom,2.4899999999999998,2011
572194,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,6,2011-10-21 11:43:00,0.29,17832.0,United Kingdom,1.7399999999999998,2011
498886,22261,FELT EGG COSY WHITE RABBIT ,2,2010-02-23 13:03:00,0.85,15295.0,United Kingdom,1.7,2010
526715,22687,DOORMAT CHRISTMAS VILLAGE,2,2010-10-12 16:40:00,7.95,12629.0,Sweden,15.9,2010
504266,79321,CHILLI LIGHTS,36,2010-04-12 14:20:00,4.25,16353.0,United Kingdom,153.0,2010
559878,82600,NO SINGING METAL SIGN,1,2011-07-13 11:19:00,2.1,15493.0,United Kingdom,2.1,2011
523354,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2010-09-21 16:44:00,1.45,17161.0,United Kingdom,17.4,2010
558811,21989,PACK OF 20 SKULL PAPER NAPKINS,2,2011-07-04 11:11:00,1.63,,United Kingdom,3.26,2011
559338,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-07-07 16:30:00,4.13,,United Kingdom,4.13,2011
559055,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-07-05 17:09:00,8.29,,United Kingdom,8.29,2011
552821,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2011-05-11 12:58:00,1.25,18118.0,United Kingdom,1.25,2011
537135,21164,HOME SWEET HOME METAL SIGN ,2,2010-12-05 12:35:00,2.95,17059.0,United Kingdom,5.9,2010
571205,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-10-14 12:41:00,1.25,15620.0,United Kingdom,15.0,2011
542026,22194,BLACK DINER WALL CLOCK,2,2011-01-25 11:41:00,8.5,15110.0,United Kingdom,17.0,2011
559308,22197,POPCORN HOLDER,12,2011-07-07 13:05:00,0.85,13158.0,United Kingdom,10.2,2011
536531,22194,BLACK DINER WALL CLOCK,2,2010-12-01 13:23:00,8.5,15485.0,United Kingdom,17.0,2010
507391,85195,HANGING HEART BASKET,2,2010-05-09 12:30:00,2.1,14044.0,United Kingdom,4.2,2010
542527,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-01-28 12:48:00,1.49,17188.0,United Kingdom,17.88,2011
580505,22959,WRAP CHRISTMAS VILLAGE,25,2011-12-04 13:32:00,0.42,15867.0,United Kingdom,10.5,2011
564757,21179,NO JUNK MAIL METAL SIGN,1,2011-08-30 10:36:00,1.63,,United Kingdom,1.63,2011
566270,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,2011-09-11 13:40:00,1.25,16523.0,United Kingdom,10.0,2011
574076,22322,BIRD DECORATION GREEN POLKADOT,2,2011-11-02 15:38:00,1.63,,United Kingdom,3.26,2011
507712,85099B,RED RETROSPOT JUMBO BAG ,3,2010-05-11 11:29:00,4.21,,United Kingdom,12.629999999999999,2010
560773,35916A,YELLOW FELT HANGING HEART W FLOWER,1,2011-07-20 16:17:00,0.63,,United Kingdom,0.63,2011
536226,84991,60 TEATIME FAIRY CAKE CASES,1,2010-11-30 14:07:00,0.55,14605.0,United Kingdom,0.55,2010
509851,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2010-05-26 09:05:00,1.49,14911.0,EIRE,17.88,2010
569220,23344,JUMBO BAG 50'S CHRISTMAS ,2,2011-10-02 13:26:00,2.08,16007.0,United Kingdom,4.16,2011
513330,20725,LUNCH BAG RED SPOTTY,10,2010-06-23 17:28:00,1.65,17092.0,United Kingdom,16.5,2010
530812,22585,PACK OF 6 BIRDY GIFT TAGS,5,2010-11-04 13:05:00,1.25,15860.0,United Kingdom,6.25,2010
537666,22544,MINI JIGSAW SPACEBOY,2,2010-12-07 18:36:00,0.85,,United Kingdom,1.7,2010
557570,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-06-21 10:48:00,1.65,15998.0,United Kingdom,3.3,2011
537823,21849,SILVER DIAMANTE PEN IN GIFT BOX,2,2010-12-08 14:25:00,4.21,,United Kingdom,8.42,2010
545217,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-02-28 16:59:00,10.79,,United Kingdom,10.79,2011
558430,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-06-29 12:12:00,1.25,13238.0,United Kingdom,15.0,2011
540255,22214,CANDLE PLATE LACE WHITE,1,2011-01-05 16:50:00,1.66,,United Kingdom,1.66,2011
575607,23217,LAUREL HEART ANTIQUE SILVER,3,2011-11-10 12:37:00,2.46,14096.0,United Kingdom,7.38,2011
556932,17038,PORCELAIN BUDAH INCENSE HOLDER,1,2011-06-15 15:41:00,0.83,,United Kingdom,0.83,2011
568798,22349,DOG BOWL CHASING BALL DESIGN,6,2011-09-29 10:23:00,3.75,12615.0,France,22.5,2011
549982,22386,JUMBO BAG PINK POLKADOT,10,2011-04-13 15:52:00,2.08,17091.0,United Kingdom,20.8,2011
566281,22572,ROCKING HORSE GREEN CHRISTMAS ,10,2011-09-11 14:15:00,0.85,12748.0,United Kingdom,8.5,2011
581217,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-12-08 09:20:00,6.63,,United Kingdom,6.63,2011
541262,22296,HEART IVORY TRELLIS LARGE,2,2011-01-16 15:50:00,1.65,18069.0,United Kingdom,3.3,2011
523005,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-09-19 16:20:00,4.95,12748.0,United Kingdom,14.850000000000001,2010
538149,22431,WATERING CAN BLUE ELEPHANT,1,2010-12-09 16:27:00,4.21,,United Kingdom,4.21,2010
491833,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2009-12-14 14:35:00,1.25,12926.0,United Kingdom,30.0,2009
573585,22215,CAKE STAND WHITE TWO TIER LACE,1,2011-10-31 14:41:00,16.63,,United Kingdom,16.63,2011
536021,16161U,WRAP SUKI AND FRIENDS,25,2010-11-29 15:53:00,0.42,14329.0,United Kingdom,10.5,2010
548203,22676,FRENCH BLUE METAL DOOR SIGN 1,27,2011-03-29 16:40:00,2.95,,United Kingdom,79.65,2011
556093,20717,STRAWBERRY SHOPPER BAG,1,2011-06-08 15:26:00,2.46,,United Kingdom,2.46,2011
576837,22162,HEART GARLAND RUSTIC PADDED,3,2011-11-16 15:16:00,3.29,,United Kingdom,9.870000000000001,2011
553385,21329,DINOSAURS  WRITING SET ,2,2011-05-16 15:53:00,1.65,16710.0,United Kingdom,3.3,2011
504336,21896,POTTING SHED TWINE,12,2010-04-12 16:38:00,2.1,16705.0,United Kingdom,25.200000000000003,2010
502375,22151,PLACE SETTING WHITE HEART,24,2010-03-24 11:38:00,0.42,17165.0,United Kingdom,10.08,2010
526177,22303,COFFEE MUG APPLES DESIGN,6,2010-10-10 11:33:00,2.55,15708.0,United Kingdom,15.299999999999999,2010
577893,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,3,2011-11-22 11:47:00,0.85,17073.0,United Kingdom,2.55,2011
514220,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-07-01 09:36:00,1.25,17146.0,United Kingdom,15.0,2010
546108,21634,ASSORTED MINI MADRAS NOTEBOOK,12,2011-03-09 12:35:00,1.25,15529.0,United Kingdom,15.0,2011
506577,20719,WOODLAND CHARLOTTE BAG,1,2010-04-30 13:45:00,1.66,,United Kingdom,1.66,2010
518579,21067,VINTAGE RED TEATIME MUG,1,2010-08-10 12:08:00,2.51,,United Kingdom,2.51,2010
498261,21774,DECORATIVE CATS BATHROOM BOTTLE,2,2010-02-17 14:47:00,1.25,16938.0,United Kingdom,2.5,2010
545695,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-03-06 14:15:00,1.49,17050.0,United Kingdom,2.98,2011
575303,85049E,SCANDINAVIAN REDS RIBBONS,6,2011-11-09 12:34:00,1.25,12893.0,United Kingdom,7.5,2011
502648,21622,VINTAGE UNION JACK CUSHION COVER,4,2010-03-25 16:50:00,4.95,16210.0,United Kingdom,19.8,2010
572295,84510E,SET OF 4 GREEN CAROUSEL COASTERS,2,2011-10-23 13:49:00,1.25,16686.0,United Kingdom,2.5,2011
573137,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2011-10-27 17:15:00,2.46,,United Kingdom,4.92,2011
534820,22865,HAND WARMER OWL DESIGN,5,2010-11-24 12:53:00,2.1,14988.0,United Kingdom,10.5,2010
511269,90200D,PINK SWEETHEART BRACELET,2,2010-06-07 13:02:00,4.25,16984.0,United Kingdom,8.5,2010
517575,90201D,GREEN ENAMEL FLOWER RING,6,2010-07-30 10:18:00,2.95,14221.0,United Kingdom,17.700000000000003,2010
513665,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,5,2010-06-28 11:11:00,0.85,17437.0,United Kingdom,4.25,2010
545023,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-02-25 14:25:00,1.25,12921.0,United Kingdom,15.0,2011
507256,21395,BLUE SPOTTY BEAKER ,2,2010-05-07 11:42:00,1.95,17798.0,United Kingdom,3.9,2010
580660,23340,VINTAGE CHRISTMAS CAKE FRILL,12,2011-12-05 13:49:00,1.65,16592.0,United Kingdom,19.799999999999997,2011
529812,22795,SWEETHEART RECIPE BOOK STAND,2,2010-10-31 11:08:00,6.75,14769.0,United Kingdom,13.5,2010
518767,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,2010-08-11 14:50:00,2.95,17469.0,United Kingdom,14.75,2010
580759,21619,4 VANILLA BOTANICAL CANDLES,12,2011-12-06 10:30:00,1.25,17593.0,United Kingdom,15.0,2011
512295,85232A,SET/3 POLKA DOT STACKING TINS,1,2010-06-14 15:11:00,4.95,15311.0,United Kingdom,4.95,2010
560567,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-07-19 13:57:00,6.63,,United Kingdom,39.78,2011
512694,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-06-17 11:52:00,1.95,14710.0,United Kingdom,3.9,2010
491064,20978,36 PENCILS TUBE SKULLS,2,2009-12-09 11:58:00,1.25,16782.0,United Kingdom,2.5,2009
569220,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,2,2011-10-02 13:26:00,1.45,16007.0,United Kingdom,2.9,2011
559923,23288,GREEN VINTAGE SPOT BEAKER,2,2011-07-13 16:07:00,1.63,,United Kingdom,3.26,2011
571065,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,24,2011-10-13 14:59:00,1.45,12613.0,Germany,34.8,2011
531900,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,2,2010-11-10 12:03:00,2.1,15031.0,United Kingdom,4.2,2010
541838,85066,CREAM SWEETHEART MINI CHEST,2,2011-01-23 10:43:00,12.75,12916.0,United Kingdom,25.5,2011
546538,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-03-14 14:51:00,1.95,16327.0,United Kingdom,15.6,2011
553515,85054,FRENCH ENAMEL POT W LID,3,2011-05-17 14:03:00,2.95,17515.0,United Kingdom,8.850000000000001,2011
556507,22467,GUMBALL COAT RACK,12,2011-06-13 09:55:00,2.55,12567.0,France,30.599999999999998,2011
574950,85179A,GREEN BITTY LIGHT CHAIN,1,2011-11-08 09:29:00,2.46,,United Kingdom,2.46,2011
564731,22904,CALENDAR PAPER CUT DESIGN,12,2011-08-28 12:57:00,2.95,16186.0,United Kingdom,35.400000000000006,2011
502827,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-03-28 11:45:00,1.65,15289.0,United Kingdom,13.2,2010
568171,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-09-25 13:10:00,1.25,15312.0,United Kingdom,15.0,2011
564820,22357,KINGS CHOICE BISCUIT TIN,1,2011-08-30 12:16:00,4.13,,United Kingdom,4.13,2011
506871,22553,PLASTERS IN TIN SKULLS,1,2010-05-04 15:48:00,3.36,,United Kingdom,3.36,2010
560833,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-07-21 12:14:00,4.95,16891.0,United Kingdom,4.95,2011
512799,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-06-18 10:39:00,2.1,16126.0,United Kingdom,12.600000000000001,2010
533750,51014A,"FEATHER PEN,HOT PINK",12,2010-11-18 14:17:00,0.85,15571.0,United Kingdom,10.2,2010
529996,22659,LUNCH BOX I LOVE LONDON,1,2010-11-01 08:57:00,1.95,,United Kingdom,1.95,2010
541130,20978,36 PENCILS TUBE SKULLS,1,2011-01-14 10:15:00,2.46,,United Kingdom,2.46,2011
505016,84916,HAND TOWEL PALE BLUE W FLOWERS,2,2010-04-19 13:52:00,4.21,,United Kingdom,8.42,2010
528575,22892,SALT AND PEPPER SHAKERS TOADSTOOLS,12,2010-10-22 13:11:00,1.25,13018.0,United Kingdom,15.0,2010
581402,23338,EGG FRYING PAN RED ,4,2011-12-08 13:45:00,2.08,14653.0,United Kingdom,8.32,2011
491195,22355,"CHARLOTTE BAG , SUKI DESIGN",20,2009-12-10 12:57:00,0.85,15805.0,United Kingdom,17.0,2009
514461,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2010-07-02 12:41:00,0.85,17841.0,United Kingdom,1.7,2010
528789,22855,FINE WICKER HEART ,12,2010-10-25 10:01:00,1.25,14197.0,United Kingdom,15.0,2010
554514,21221,SET/4 BADGES CUTE CREATURES,5,2011-05-24 15:58:00,2.46,,United Kingdom,12.3,2011
537823,22064,PINK DOUGHNUT TRINKET POT ,7,2010-12-08 14:25:00,3.36,,United Kingdom,23.52,2010
498590,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2010-02-21 15:28:00,1.95,13044.0,United Kingdom,3.9,2010
500284,21679,SKULLS  STICKERS,2,2010-03-05 15:02:00,0.85,,United Kingdom,1.7,2010
491043,22057,CERAMIC PLATE STRAWBERRY DESIGN,1,2009-12-09 09:51:00,3.43,,United Kingdom,3.43,2009
523792,22588,CARD HOLDER GINGHAM HEART,1,2010-09-24 11:34:00,2.55,14994.0,United Kingdom,2.55,2010
513972,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",1,2010-06-29 16:13:00,9.95,15532.0,United Kingdom,9.95,2010
556009,23078,ICE CREAM PEN LIP GLOSS ,24,2011-06-08 11:37:00,1.25,18221.0,United Kingdom,30.0,2011
525102,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-10-04 10:03:00,1.65,16652.0,United Kingdom,19.799999999999997,2010
533065,22740,POLKADOT PEN,2,2010-11-15 17:04:00,1.66,,United Kingdom,3.32,2010
524094,22295,HEART FILIGREE DOVE LARGE,24,2010-09-27 12:06:00,1.65,17677.0,United Kingdom,39.599999999999994,2010
541417,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-01-17 16:23:00,4.95,16033.0,United Kingdom,9.9,2011
498205,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-02-17 13:10:00,1.95,14276.0,United Kingdom,19.5,2010
506388,20773,BLUE PAISLEY NOTEBOOK,2,2010-04-29 12:51:00,1.65,16383.0,United Kingdom,3.3,2010
576514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-15 12:13:00,2.95,13950.0,United Kingdom,17.700000000000003,2011
575051,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2,2011-11-08 12:14:00,0.42,15957.0,United Kingdom,0.84,2011
529532,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2010-10-28 16:25:00,0.85,14294.0,United Kingdom,10.2,2010
563259,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,6,2011-08-15 12:19:00,4.25,17958.0,United Kingdom,25.5,2011
550331,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-04-17 13:43:00,2.08,15555.0,United Kingdom,2.08,2011
494144,21993,FLORAL FOLK STATIONERY SET,5,2010-01-11 14:35:00,2.51,,United Kingdom,12.549999999999999,2010
504093,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-04-09 13:07:00,1.25,13080.0,United Kingdom,15.0,2010
504098,21175,GIN + TONIC DIET METAL SIGN,12,2010-04-09 14:26:00,2.1,15331.0,United Kingdom,25.200000000000003,2010
